decision_date,ticker,decision,type,status,action_taken,outcome_text,size_vs_t_band,current_pct,target_pct,decision_price_date_used,decision_price,current_price_date_used,current_price,return_to_date,return_plus_30d,return_plus_90d,full_doctrine_size_usd,current_size_usd,pnl_at_full_doctrine_size_usd,pnl_at_current_size_usd,pnl_if_acted_on_signal_date_usd,gap_reason,source_record,url
2026-05-28,CCJ,Stance shift: MONITOR-gate the volatile thematic sleeves (crypto / nuclear / critical minerals) — suppress conviction-add nudges,Strategy Shift,Active,Active,,unknown,1.075640,,,,,101.58,,,,,19712.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Stance-shift-MONITOR-gate-the-volatile-thematic-sleeves-crypto-nuclear-critical-minerals-su-36ec50314bb6816b8111f8d6b6c26bc9
2026-05-28,BWXT,Stance shift: MONITOR-gate the volatile thematic sleeves (crypto / nuclear / critical minerals) — suppress conviction-add nudges,Strategy Shift,Active,Active,,unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Stance-shift-MONITOR-gate-the-volatile-thematic-sleeves-crypto-nuclear-critical-minerals-su-36ec50314bb6816b8111f8d6b6c26bc9
2026-05-28,UUUU,Stance shift: MONITOR-gate the volatile thematic sleeves (crypto / nuclear / critical minerals) — suppress conviction-add nudges,Strategy Shift,Active,Active,,unknown,1.776181,,,,,14.52,,,,,32550.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Stance-shift-MONITOR-gate-the-volatile-thematic-sleeves-crypto-nuclear-critical-minerals-su-36ec50314bb6816b8111f8d6b6c26bc9
2026-05-28,MP,Stance shift: MONITOR-gate the volatile thematic sleeves (crypto / nuclear / critical minerals) — suppress conviction-add nudges,Strategy Shift,Active,Active,,unknown,0.864954,,,,,54.66,,,,,15851.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Stance-shift-MONITOR-gate-the-volatile-thematic-sleeves-crypto-nuclear-critical-minerals-su-36ec50314bb6816b8111f8d6b6c26bc9
2026-05-28,LYSDY,Stance shift: MONITOR-gate the volatile thematic sleeves (crypto / nuclear / critical minerals) — suppress conviction-add nudges,Strategy Shift,Active,Active,,unknown,0.103460,,,,,12.64,,,,,1896.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Stance-shift-MONITOR-gate-the-volatile-thematic-sleeves-crypto-nuclear-critical-minerals-su-36ec50314bb6816b8111f8d6b6c26bc9
2026-05-27,,Principles_-_SKB.md rebuilt to canonical 18-principle reference doctrine,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Principles_-_SKB-md-rebuilt-to-canonical-18-principle-reference-doctrine-36ec50314bb681b998b7e22f90e099a6
2026-05-27,,CI v11.34 shipped — slim release + queue bake-in,Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v11-34-shipped-slim-release-queue-bake-in-36dc50314bb681b7b3aee005a9c40180
2026-05-27,,"Conviction surfaced as a confidence read (""how sure are we"" ~X%), not A/B/C tier letters",Rule Change,,Rule Change,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Conviction-surfaced-as-a-confidence-read-how-sure-are-we-X-not-A-B-C-tier-letters-36dc50314bb6818cb871fa7a8e07b9e4
2026-05-27,,CI v11.31 — Research Conviction Tag behavioral standing rule,Rule Change,Active,Active,Pending — first review at the 6/28 Q2 retrospective: assess whether the tag is being applied consistently across research deliverables and whether the three bands (HIGH/MODERATE/LOW) are well-calibrated in practice.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CI-v11-31-Research-Conviction-Tag-behavioral-standing-rule-36dc50314bb681809996f9efd23a2eef
2026-05-26,,Process learning — cross-chat persistence gap; P-CLOSURE draft (19th principle) never adopted into the live CI,Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Process-learning-cross-chat-persistence-gap-P-CLOSURE-draft-19th-principle-never-adopted-into-t-36dc50314bb6810792dfcd2c967a1cfc
2026-05-26,IONQ,"Quantum computing P-DEEPWORK conclusion — soft Tier B speculative; WQTM starter plan drafted, not executed",Research Update,Active,Active,Pending — operator go/no-go on the WQTM starter trade.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Quantum-computing-P-DEEPWORK-conclusion-soft-Tier-B-speculative-WQTM-starter-plan-drafted-not-ex-36dc50314bb681e4ab62ceb9141bed9c
2026-05-27,,Retire P-CLOSURE — orphaned would-be 19th principle; hard forcing functions caused mid-session friction,Rule Change,,Rule Change,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Retire-P-CLOSURE-orphaned-would-be-19th-principle-hard-forcing-functions-caused-mid-session-frict-36dc50314bb681449b7dfe4a2f759e17
2026-05-27,HYPE,v11.29 repair — P-SOURCE-CALIBRATION scope fix + tier-blind single-source persistence detector,Rule Change,Active,Active,,unknown,0.060952,,,,,61.99,,,,,1117.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-29-repair-P-SOURCE-CALIBRATION-scope-fix-tier-blind-single-source-persistence-detector-36dc50314bb681c89ad6e750b0442255
2026-05-27,FIX,v11.29 repair — P-SOURCE-CALIBRATION scope fix + tier-blind single-source persistence detector,Rule Change,Active,Active,,unknown,0.425465,,,,,1948.76,,,,,7797.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-29-repair-P-SOURCE-CALIBRATION-scope-fix-tier-blind-single-source-persistence-detector-36dc50314bb681c89ad6e750b0442255
2026-05-27,SPX,v11.29 repair — P-SOURCE-CALIBRATION scope fix + tier-blind single-source persistence detector,Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-29-repair-P-SOURCE-CALIBRATION-scope-fix-tier-blind-single-source-persistence-detector-36dc50314bb681c89ad6e750b0442255
2026-05-27,SPY,v11.29 repair — P-SOURCE-CALIBRATION scope fix + tier-blind single-source persistence detector,Rule Change,Active,Active,,unknown,0.000000,,2026-05-27,711.58,2026-07-01,757.09,0.063956,0.065994,,,0.00,,0.00,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-29-repair-P-SOURCE-CALIBRATION-scope-fix-tier-blind-single-source-persistence-detector-36dc50314bb681c89ad6e750b0442255
2026-05-27,QQQ,v11.29 repair — P-SOURCE-CALIBRATION scope fix + tier-blind single-source persistence detector,Rule Change,Active,Active,,unknown,0.000000,,2026-06-25,693.69,2026-07-01,729.86,0.052141,0.033776,,,0.00,,0.00,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-29-repair-P-SOURCE-CALIBRATION-scope-fix-tier-blind-single-source-persistence-detector-36dc50314bb681c89ad6e750b0442255
2026-05-27,,Notion workspace reconciliation — Investing 2026 hub reorg,Rule Change,Active,Active,Pending — review at 6/28 Q2 retrospective.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Notion-workspace-reconciliation-Investing-2026-hub-reorg-36dc50314bb681489c72dbbca35fe270
2026-05-27,,Notion workspace reconciliation — Investing 2026 hub reorg,Rule Change,Active,Active,Pending — review at 6/28 Q2 retrospective.,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Notion-workspace-reconciliation-Investing-2026-hub-reorg-36dc50314bb681f3a5a2dfbf91371441
2026-05-26,IONQ,"UW MCP tooling correction — screener comma-delimiter, get_option_trades ticker filter dead (CI patch-backlog)",Rule Change,Active,Active,"DONE 5/26/26 — CI Patch G replaced + Operational_Reference gained a 'UW MCP Tooling Notes' section; both files rebuilt and uploaded by operator. Entry amended same day with 3 further tool findings (get_interval_flow historical-flow, get_dark_pool_trades, get_option_trades date params) — see body addendum.",unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/UW-MCP-tooling-correction-screener-comma-delimiter-get_option_trades-ticker-filter-dead-CI-patch-36cc50314bb681e8819ffb38d4f214a4
2026-05-26,FIX,"UW MCP tooling correction — screener comma-delimiter, get_option_trades ticker filter dead (CI patch-backlog)",Rule Change,Active,Active,"DONE 5/26/26 — CI Patch G replaced + Operational_Reference gained a 'UW MCP Tooling Notes' section; both files rebuilt and uploaded by operator. Entry amended same day with 3 further tool findings (get_interval_flow historical-flow, get_dark_pool_trades, get_option_trades date params) — see body addendum.",unknown,0.425465,,,,,1948.76,,,,,7797.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/UW-MCP-tooling-correction-screener-comma-delimiter-get_option_trades-ticker-filter-dead-CI-patch-36cc50314bb681e8819ffb38d4f214a4
2026-05-26,INTC,"UW MCP tooling correction — screener comma-delimiter, get_option_trades ticker filter dead (CI patch-backlog)",Rule Change,Active,Active,"DONE 5/26/26 — CI Patch G replaced + Operational_Reference gained a 'UW MCP Tooling Notes' section; both files rebuilt and uploaded by operator. Entry amended same day with 3 further tool findings (get_interval_flow historical-flow, get_dark_pool_trades, get_option_trades date params) — see body addendum.",unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/UW-MCP-tooling-correction-screener-comma-delimiter-get_option_trades-ticker-filter-dead-CI-patch-36cc50314bb681e8819ffb38d4f214a4
2026-05-26,IWM,"UW MCP tooling correction — screener comma-delimiter, get_option_trades ticker filter dead (CI patch-backlog)",Rule Change,Active,Active,"DONE 5/26/26 — CI Patch G replaced + Operational_Reference gained a 'UW MCP Tooling Notes' section; both files rebuilt and uploaded by operator. Entry amended same day with 3 further tool findings (get_interval_flow historical-flow, get_dark_pool_trades, get_option_trades date params) — see body addendum.",unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/UW-MCP-tooling-correction-screener-comma-delimiter-get_option_trades-ticker-filter-dead-CI-patch-36cc50314bb681e8819ffb38d4f214a4
2026-05-20,MP,MP Materials partial trim — 370 shares (300 Parents Joint + 70 SKB Schwab Individual),Exit/Trim,Active,Active,,unknown,0.864954,,,,,54.66,,,,,15851.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/MP-Materials-partial-trim-370-shares-300-Parents-Joint-70-SKB-Schwab-Individual-366c50314bb6810c8a36d49dded80cbf
2026-05-20,,v11.27 CI bump — Script Wiring + Pre-Trade Gate behavioral rule,Rule Change,Active,Active,"Custom_Instructions_v11_27.md shipped (977 lines, 84K). Delta from v11.26 = ~21K of wiring additions, no new principle, no script behavior changes. 4 net-new scripts (daily_preflight, session_orchestrator, pretrade_gate, outcome_to_source_call_link) and 4 rebuild scripts (outcome_logger, conviction_sizing_calibrator, portfolio_factor_exposure, insider_activity_scan) now formally referenced. P-SIMPLICITY 4-leg verification clears for all 4 new scripts. New behavioral standing rule (Pre-Trade Gate Required for ≥$25K Capital Actions) makes pretrade_gate.py invocation enforceable: GREEN proceed, AMBER override+log, RED do not proceed. P-PORTFOLIO-INGEST extended with step 5b (auto-runs outcome_to_source_call_link.py). Pre-flight format now produced by session_orchestrator.py via daily_preflight.py. Asymmetric opportunity surfacing language extended with pre-trade gate row. Principles count unchanged at 18. Operational script count: 14 → 19. Test count: 448 → 692 passing.",unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-27-CI-bump-Script-Wiring-Pre-Trade-Gate-behavioral-rule-366c50314bb681c98822ce9f1f76a6e4
2026-05-19,,"v11.26 Script Stack Rebuild + Net-New Architecture (pretrade_gate, session_orchestrator, outcome_to_source_call_link)",Rule Change,Active,Active,"All 7 scripts in /mnt/user-data/outputs/. 244/244 self-tests passing. Pre-flight smoke test on realistic 11-position operator portfolio surfaces canonical findings: BMNR CRITICALLY_BELOW T1 floor ($78.5K gap), Meridian × Critical Minerals stack ($178,680 / 9.5%), Lee × ai_complex stack ($930K / 49.6%), duration_WEAK headwind on $930K (49.6% sleeve), dollar_STRONG headwind on critical minerals ($178K). End-to-end loop closure verified: outcome_logger detects MP exit → outcome_to_source_call_link matches Newton's pending B-tier MP call → produces Notion update payload marking call LOSS (exit @ $60.12 vs $80 target). Calibration loop now closeable. Pending operator action 5/20: upload 7 scripts + run session_orchestrator for daily pre-flight.",unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/v11-26-Script-Stack-Rebuild-Net-New-Architecture-pretrade_gate-session_orchestrator-outcome_to_-366c50314bb681049f3ee939cdab75c8
